date,value
2024-01-10 00:00:00,0.0
2024-01-10 01:00:00,0.0
2024-01-10 02:00:00,0.0
2024-01-10 03:00:00,0.0
2024-01-10 04:00:00,0.0
2024-01-10 05:00:00,0.0
2024-01-10 06:00:00,0.0
2024-01-10 07:00:00,0.009221
2024-01-10 08:00:00,0.013055
2024-01-10 09:00:00,0.012969
2024-01-10 10:00:00,0.0094
2024-01-10 11:00:00,0.010171
2024-01-10 12:00:00,0.010703
2024-01-10 13:00:00,0.010703
2024-01-10 14:00:00,0.010851
2024-01-10 15:00:00,0.01168
2024-01-10 16:00:00,0.011328
2024-01-10 17:00:00,0.011328
2024-01-10 18:00:00,0.011328
2024-01-10 19:00:00,0.011654
2024-01-10 20:00:00,0.006531
2024-01-10 21:00:00,0.00625
2024-01-10 22:00:00,0.00625
2024-01-10 23:00:00,0.00625
2024-01-11 00:00:00,0.00625
2024-01-11 01:00:00,0.01
2024-01-11 02:00:00,0.009155
2024-01-11 03:00:00,0.007969
2024-01-11 04:00:00,0.00775
2024-01-11 05:00:00,0.006577
2024-01-11 06:00:00,0.005586
2024-01-11 07:00:00,0.010283
2024-01-11 08:00:00,0.005469
2024-01-11 09:00:00,0.005469
2024-01-11 10:00:00,0.007331
2024-01-11 11:00:00,0.00674
2024-01-11 12:00:00,0.004659
2024-01-11 13:00:00,0.007368
2024-01-11 14:00:00,0.006406
2024-01-11 15:00:00,0.007151
2024-01-11 16:00:00,0.007149
2024-01-11 17:00:00,0.008693
2024-01-11 18:00:00,0.010236
2024-01-11 19:00:00,0.005968
2024-01-11 20:00:00,0.007556
2024-01-11 21:00:00,0.008757
2024-01-11 22:00:00,0.008267
2024-01-11 23:00:00,0.008126
2024-01-12 00:00:00,0.007656
2024-01-12 01:00:00,0.008214
2024-01-12 02:00:00,0.007383
2024-01-12 03:00:00,0.007383
2024-01-12 04:00:00,0.007383
2024-01-12 05:00:00,0.007383
2024-01-12 06:00:00,0.007477
2024-01-12 07:00:00,0.009427
2024-01-12 08:00:00,0.008419
2024-01-12 09:00:00,0.006703
2024-01-12 10:00:00,0.00691
2024-01-12 11:00:00,0.00705
2024-01-12 12:00:00,0.006247
2024-01-12 13:00:00,0.009251
2024-01-12 14:00:00,0.012833
2024-01-12 15:00:00,0.010747
2024-01-12 16:00:00,0.011562
2024-01-12 17:00:00,0.011562
2024-01-12 18:00:00,0.011562
2024-01-12 19:00:00,0.011562
2024-01-12 20:00:00,0.007385
2024-01-12 21:00:00,0.009752
2024-01-12 22:00:00,0.011056
2024-01-12 23:00:00,0.011328
2024-01-13 00:00:00,0.011328
2024-01-13 01:00:00,0.00969
2024-01-13 02:00:00,0.00952
2024-01-13 03:00:00,0.007117
2024-01-13 04:00:00,0.006988
2024-01-13 05:00:00,0.006914
2024-01-13 06:00:00,0.006333
2024-01-13 07:00:00,0.006508
2024-01-13 08:00:00,0.005389
2024-01-13 09:00:00,0.003984
2024-01-13 10:00:00,0.004319
2024-01-13 11:00:00,0.00582
2024-01-13 12:00:00,0.005565
2024-01-13 13:00:00,0.005283
2024-01-13 14:00:00,0.005117
2024-01-13 15:00:00,0.00564
2024-01-13 16:00:00,0.008698
2024-01-13 17:00:00,0.008762
2024-01-13 18:00:00,0.009805
2024-01-13 19:00:00,0.009805
2024-01-13 20:00:00,0.009961
2024-01-13 21:00:00,0.009688
2024-01-13 22:00:00,0.009688
