date,value
2024-01-10 00:00:00,3.397539
2024-01-10 01:00:00,2.422014
2024-01-10 02:00:00,1.961116
2024-01-10 03:00:00,0.159222
2024-01-10 04:00:00,0.0
2024-01-10 05:00:00,0.87613
2024-01-10 06:00:00,0.597284
2024-01-10 07:00:00,0.0
2024-01-10 08:00:00,1.178678
2024-01-10 09:00:00,4.297312
2024-01-10 10:00:00,2.618287
2024-01-10 11:00:00,0.0
2024-01-10 12:00:00,0.064337
2024-01-10 13:00:00,0.0
2024-01-10 14:00:00,0.0
2024-01-10 15:00:00,1.11214
2024-01-10 16:00:00,1.900194
2024-01-10 17:00:00,0.158965
2024-01-10 18:00:00,1.860554
2024-01-10 19:00:00,2.528828
2024-01-10 20:00:00,0.272715
2024-01-10 21:00:00,0.0
2024-01-10 22:00:00,0.0
2024-01-10 23:00:00,0.146177
2024-01-11 00:00:00,1.786503
2024-01-11 01:00:00,2.846344
2024-01-11 02:00:00,1.149974
2024-01-11 03:00:00,2.652121
2024-01-11 04:00:00,0.511609
2024-01-11 05:00:00,1.820227
2024-01-11 06:00:00,0.0
2024-01-11 07:00:00,2.318886
2024-01-11 08:00:00,0.106987
2024-01-11 09:00:00,2.066434
2024-01-11 10:00:00,1.474083
2024-01-11 11:00:00,0.002899
2024-01-11 12:00:00,0.962317
2024-01-11 13:00:00,0.165768
2024-01-11 14:00:00,0.5011
2024-01-11 15:00:00,1.634599
2024-01-11 16:00:00,2.313731
2024-01-11 17:00:00,0.0
2024-01-11 18:00:00,0.0
2024-01-11 19:00:00,1.870599
2024-01-11 20:00:00,0.970985
2024-01-11 21:00:00,2.168998
2024-01-11 22:00:00,1.787623
2024-01-11 23:00:00,0.07319
2024-01-12 00:00:00,2.577981
2024-01-12 01:00:00,0.302443
2024-01-12 02:00:00,1.970507
2024-01-12 03:00:00,0.0
2024-01-12 04:00:00,0.037447
2024-01-12 05:00:00,0.959299
2024-01-12 06:00:00,2.227218
2024-01-12 07:00:00,4.803832
2024-01-12 08:00:00,0.889795
2024-01-12 09:00:00,0.0
2024-01-12 10:00:00,0.0
2024-01-12 11:00:00,0.0
2024-01-12 12:00:00,0.0
2024-01-12 13:00:00,0.0
2024-01-12 14:00:00,2.53012
2024-01-12 15:00:00,0.0
2024-01-12 16:00:00,1.606913
2024-01-12 17:00:00,0.127424
2024-01-12 18:00:00,0.0
2024-01-12 19:00:00,0.0
2024-01-12 20:00:00,1.96635
2024-01-12 21:00:00,0.806086
2024-01-12 22:00:00,0.790708
2024-01-12 23:00:00,1.365572
2024-01-13 00:00:00,1.026897
2024-01-13 01:00:00,1.040533
2024-01-13 02:00:00,1.081597
2024-01-13 03:00:00,0.989996
2024-01-13 04:00:00,1.791019
2024-01-13 05:00:00,0.257763
2024-01-13 06:00:00,1.706906
2024-01-13 07:00:00,3.467721
2024-01-13 08:00:00,0.0
2024-01-13 09:00:00,0.0
2024-01-13 10:00:00,2.090952
2024-01-13 11:00:00,0.45673
2024-01-13 12:00:00,0.0
2024-01-13 13:00:00,0.004646
2024-01-13 14:00:00,0.0
2024-01-13 15:00:00,0.042106
2024-01-13 16:00:00,1.363401
2024-01-13 17:00:00,0.001074
2024-01-13 18:00:00,1.654899
2024-01-13 19:00:00,0.0
2024-01-13 20:00:00,0.0
2024-01-13 21:00:00,0.0
2024-01-13 22:00:00,0.0
2024-01-13 23:00:00,0.026867
2024-01-14 00:00:00,0.459828
2024-01-14 01:00:00,0.0
2024-01-14 02:00:00,0.250599
2024-01-14 03:00:00,0.968527
2024-01-14 04:00:00,1.427537
2024-01-14 05:00:00,1.082502
2024-01-14 06:00:00,2.654937
2024-01-14 07:00:00,0.0
2024-01-14 08:00:00,2.547978
2024-01-14 09:00:00,0.245481
2024-01-14 10:00:00,1.680982
2024-01-14 11:00:00,0.0
2024-01-14 12:00:00,0.0
2024-01-14 13:00:00,0.0
2024-01-14 14:00:00,2.687024
2024-01-14 15:00:00,3.666794
2024-01-14 16:00:00,0.965276
2024-01-14 17:00:00,0.0
2024-01-14 18:00:00,2.099448
2024-01-14 19:00:00,3.675099
2024-01-14 20:00:00,1.530935
2024-01-14 21:00:00,4.686483
2024-01-14 22:00:00,3.145327
2024-01-14 23:00:00,0.0
2024-01-15 00:00:00,2.568381
2024-01-15 01:00:00,0.893102
2024-01-15 02:00:00,1.576427
2024-01-15 03:00:00,0.0
2024-01-15 04:00:00,0.46513
2024-01-15 05:00:00,2.635595
2024-01-15 06:00:00,2.351299
2024-01-15 07:00:00,0.0
2024-01-15 08:00:00,2.019077
2024-01-15 09:00:00,0.604499
2024-01-15 10:00:00,2.397553
2024-01-15 11:00:00,1.706471
2024-01-15 12:00:00,1.197335
2024-01-15 13:00:00,0.904218
2024-01-15 14:00:00,2.261016
2024-01-15 15:00:00,2.322937
2024-01-15 16:00:00,0.598564
2024-01-15 17:00:00,2.180525
2024-01-15 18:00:00,0.0
2024-01-15 19:00:00,1.906165
2024-01-15 20:00:00,0.0
2024-01-15 21:00:00,0.513146
2024-01-15 22:00:00,1.797725
