date,value
2024-01-10 00:00:00,0.207459
2024-01-10 01:00:00,0.322974
2024-01-10 02:00:00,0.365275
2024-01-10 03:00:00,0.42019
2024-01-10 04:00:00,0.275112
2024-01-10 05:00:00,0.297246
2024-01-10 06:00:00,0.2563
2024-01-10 07:00:00,0.165433
2024-01-10 08:00:00,0.127046
2024-01-10 09:00:00,0.102231
2024-01-10 10:00:00,0.150078
2024-01-10 11:00:00,0.008
2024-01-10 12:00:00,0.435813
2024-01-10 13:00:00,0.568207
2024-01-10 14:00:00,0.470811
2024-01-10 15:00:00,0.556389
2024-01-10 16:00:00,0.501014
2024-01-10 17:00:00,0.316222
2024-01-10 18:00:00,0.286657
2024-01-10 19:00:00,0.245868
2024-01-10 20:00:00,0.328374
2024-01-10 21:00:00,0.356023
2024-01-10 22:00:00,0.448878
2024-01-10 23:00:00,0.647081
2024-01-11 00:00:00,0.473603
2024-01-11 01:00:00,0.529447
2024-01-11 02:00:00,0.480059
2024-01-11 03:00:00,0.47732
2024-01-11 04:00:00,0.301425
2024-01-11 05:00:00,0.814658
2024-01-11 06:00:00,0.560406
2024-01-11 07:00:00,0.411209
2024-01-11 08:00:00,0.634843
2024-01-11 09:00:00,0.11172
2024-01-11 10:00:00,0.030133
2024-01-11 11:00:00,0.483572
2024-01-11 12:00:00,0.635915
2024-01-11 13:00:00,0.585526
2024-01-11 14:00:00,0.664938
2024-01-11 15:00:00,0.688698
2024-01-11 16:00:00,0.603987
2024-01-11 17:00:00,0.634113
2024-01-11 18:00:00,0.434069
2024-01-11 19:00:00,0.516974
2024-01-11 20:00:00,0.333225
2024-01-11 21:00:00,0.43896
2024-01-11 22:00:00,0.578965
2024-01-11 23:00:00,0.499366
2024-01-12 00:00:00,0.619445
2024-01-12 01:00:00,0.600114
2024-01-12 02:00:00,0.530332
2024-01-12 03:00:00,0.634993
2024-01-12 04:00:00,0.56723
2024-01-12 05:00:00,0.567239
2024-01-12 06:00:00,0.117247
2024-01-12 07:00:00,0.202056
2024-01-12 08:00:00,0.393908
2024-01-12 09:00:00,0.556915
2024-01-12 10:00:00,0.69873
2024-01-12 11:00:00,0.468271
2024-01-12 12:00:00,0.326414
2024-01-12 13:00:00,0.260379
2024-01-12 14:00:00,0.333126
2024-01-12 15:00:00,0.470464
2024-01-12 16:00:00,0.514875
2024-01-12 17:00:00,0.601233
2024-01-12 18:00:00,0.342456
2024-01-12 19:00:00,0.39814
2024-01-12 20:00:00,0.548913
2024-01-12 21:00:00,0.575046
2024-01-12 22:00:00,0.452054
2024-01-12 23:00:00,0.597937
2024-01-13 00:00:00,0.64766
2024-01-13 01:00:00,0.556897
2024-01-13 02:00:00,0.543782
2024-01-13 03:00:00,0.402938
2024-01-13 04:00:00,0.594307
2024-01-13 05:00:00,0.636947
2024-01-13 06:00:00,0.588651
2024-01-13 07:00:00,0.645968
2024-01-13 08:00:00,0.757086
2024-01-13 09:00:00,0.597125
2024-01-13 10:00:00,0.75767
2024-01-13 11:00:00,0.623243
2024-01-13 12:00:00,0.443027
2024-01-13 13:00:00,0.415312
2024-01-13 14:00:00,0.628554
2024-01-13 15:00:00,0.573562
2024-01-13 16:00:00,0.403858
2024-01-13 17:00:00,0.440482
2024-01-13 18:00:00,0.334967
2024-01-13 19:00:00,0.287037
2024-01-13 20:00:00,0.420646
2024-01-13 21:00:00,0.525609
2024-01-13 22:00:00,0.343584
2024-01-13 23:00:00,0.178748
2024-01-14 00:00:00,0.334671
2024-01-14 01:00:00,0.606831
2024-01-14 02:00:00,0.396293
2024-01-14 03:00:00,0.402419
2024-01-14 04:00:00,0.313424
2024-01-14 05:00:00,0.473162
2024-01-14 06:00:00,0.498319
2024-01-14 07:00:00,0.371724
2024-01-14 08:00:00,0.61112
2024-01-14 09:00:00,0.587753
2024-01-14 10:00:00,0.471099
2024-01-14 11:00:00,0.538752
2024-01-14 12:00:00,0.544372
2024-01-14 13:00:00,0.445947
2024-01-14 14:00:00,0.483659
2024-01-14 15:00:00,0.570411
2024-01-14 16:00:00,0.63788
2024-01-14 17:00:00,0.615858
2024-01-14 18:00:00,0.500856
2024-01-14 19:00:00,0.321887
2024-01-14 20:00:00,0.387016
2024-01-14 21:00:00,0.520147
2024-01-14 22:00:00,0.572536
2024-01-14 23:00:00,0.400437
2024-01-15 00:00:00,0.078341
2024-01-15 01:00:00,0.072074
2024-01-15 02:00:00,0.067818
2024-01-15 03:00:00,0.066419
2024-01-15 04:00:00,0.108264
2024-01-15 05:00:00,0.0
2024-01-15 06:00:00,0.017462
2024-01-15 07:00:00,0.107851
2024-01-15 08:00:00,0.185857
2024-01-15 09:00:00,0.427116
2024-01-15 10:00:00,0.612594
2024-01-15 11:00:00,0.426279
2024-01-15 12:00:00,0.474386
2024-01-15 13:00:00,0.606805
2024-01-15 14:00:00,0.637928
2024-01-15 15:00:00,0.594668
2024-01-15 16:00:00,0.683572
2024-01-15 17:00:00,0.712173
2024-01-15 18:00:00,0.341737
2024-01-15 19:00:00,0.090149
2024-01-15 20:00:00,0.003946
2024-01-15 21:00:00,0.041685
2024-01-15 22:00:00,0.042636
2024-01-15 23:00:00,0.036997
2024-01-16 00:00:00,0.0
2024-01-16 01:00:00,0.0
2024-01-16 02:00:00,0.0
2024-01-16 03:00:00,0.0
2024-01-16 04:00:00,0.0
2024-01-16 05:00:00,0.0
2024-01-16 06:00:00,0.0
2024-01-16 07:00:00,0.331333
2024-01-16 08:00:00,0.68671
2024-01-16 09:00:00,0.699669
2024-01-16 10:00:00,0.27955
2024-01-16 11:00:00,0.640196
2024-01-16 12:00:00,0.42227
2024-01-16 13:00:00,0.573892
2024-01-16 14:00:00,0.7029
2024-01-16 15:00:00,0.501856
2024-01-16 16:00:00,0.65161
2024-01-16 17:00:00,0.662553
2024-01-16 18:00:00,0.198384
2024-01-16 19:00:00,0.269384
2024-01-16 20:00:00,0.480058
2024-01-16 21:00:00,0.559327
2024-01-16 22:00:00,0.408687
2024-01-16 23:00:00,0.750569
2024-01-17 00:00:00,0.713374
2024-01-17 01:00:00,0.40351
2024-01-17 02:00:00,0.734113
2024-01-17 03:00:00,0.812447
2024-01-17 04:00:00,0.900726
2024-01-17 05:00:00,0.51247
2024-01-17 06:00:00,0.210345
2024-01-17 07:00:00,0.337671
2024-01-17 08:00:00,0.650278
2024-01-17 09:00:00,0.652161
2024-01-17 10:00:00,0.70986
2024-01-17 11:00:00,0.507072
2024-01-17 12:00:00,0.66341
2024-01-17 13:00:00,0.553533
2024-01-17 14:00:00,0.63562
2024-01-17 15:00:00,0.884335
2024-01-17 16:00:00,0.882103
2024-01-17 17:00:00,0.581747
2024-01-17 18:00:00,0.187152
2024-01-17 19:00:00,0.173877
2024-01-17 20:00:00,0.182542
2024-01-17 21:00:00,0.173276
2024-01-17 22:00:00,0.168319
2024-01-17 23:00:00,0.180314
2024-01-18 00:00:00,0.174733
2024-01-18 01:00:00,0.135606
2024-01-18 02:00:00,0.139388
2024-01-18 03:00:00,0.125479
2024-01-18 04:00:00,0.12492
2024-01-18 05:00:00,0.126045
2024-01-18 06:00:00,0.124077
2024-01-18 07:00:00,0.129828
2024-01-18 08:00:00,0.151304
2024-01-18 09:00:00,0.149107
2024-01-18 10:00:00,0.143548
2024-01-18 11:00:00,0.128687
2024-01-18 12:00:00,0.150322
