date,value
2024-01-10 00:00:00,0.0
2024-01-10 01:00:00,0.0
2024-01-10 02:00:00,0.0
2024-01-10 03:00:00,0.0
2024-01-10 04:00:00,0.0
2024-01-10 05:00:00,0.0
2024-01-10 06:00:00,0.714713
2024-01-10 07:00:00,0.743337
2024-01-10 08:00:00,0.720027
2024-01-10 09:00:00,0.663044
2024-01-10 10:00:00,0.803058
2024-01-10 11:00:00,0.783525
2024-01-10 12:00:00,0.726532
2024-01-10 13:00:00,0.655324
2024-01-10 14:00:00,0.646201
2024-01-10 15:00:00,0.810121
2024-01-10 16:00:00,0.795938
2024-01-10 17:00:00,0.803357
2024-01-10 18:00:00,0.464998
2024-01-10 19:00:00,0.0
2024-01-10 20:00:00,0.0
2024-01-10 21:00:00,0.0
2024-01-10 22:00:00,0.0
2024-01-10 23:00:00,0.0
2024-01-11 00:00:00,0.0
2024-01-11 01:00:00,0.0
2024-01-11 02:00:00,0.0
2024-01-11 03:00:00,0.0
2024-01-11 04:00:00,0.0
2024-01-11 05:00:00,0.118883
2024-01-11 06:00:00,0.775123
2024-01-11 07:00:00,0.746181
2024-01-11 08:00:00,0.74989
2024-01-11 09:00:00,0.630936
2024-01-11 10:00:00,0.620337
2024-01-11 11:00:00,0.602088
2024-01-11 12:00:00,0.595004
2024-01-11 13:00:00,0.607399
2024-01-11 14:00:00,0.6369
2024-01-11 15:00:00,0.666609
2024-01-11 16:00:00,0.670549
2024-01-11 17:00:00,0.721122
2024-01-11 18:00:00,0.319544
2024-01-11 19:00:00,0.0
2024-01-11 20:00:00,0.0
2024-01-11 21:00:00,0.0
2024-01-11 22:00:00,0.0
2024-01-11 23:00:00,0.0
2024-01-12 00:00:00,0.0
2024-01-12 01:00:00,0.0
2024-01-12 02:00:00,0.0
2024-01-12 03:00:00,0.0
2024-01-12 04:00:00,0.0
2024-01-12 05:00:00,0.194477
2024-01-12 06:00:00,0.860133
2024-01-12 07:00:00,0.812958
2024-01-12 08:00:00,0.829066
2024-01-12 09:00:00,0.812876
2024-01-12 10:00:00,0.810788
2024-01-12 11:00:00,0.793261
2024-01-12 12:00:00,0.782197
2024-01-12 13:00:00,0.735357
2024-01-12 14:00:00,0.75495
2024-01-12 15:00:00,0.753619
2024-01-12 16:00:00,0.867083
2024-01-12 17:00:00,0.921563
2024-01-12 18:00:00,0.373316
2024-01-12 19:00:00,0.0
2024-01-12 20:00:00,0.0
2024-01-12 21:00:00,0.0
2024-01-12 22:00:00,0.0
2024-01-12 23:00:00,0.0
2024-01-13 00:00:00,0.0
2024-01-13 01:00:00,0.0
2024-01-13 02:00:00,0.0
2024-01-13 03:00:00,0.0
2024-01-13 04:00:00,0.0
2024-01-13 05:00:00,0.152743
2024-01-13 06:00:00,0.932127
2024-01-13 07:00:00,0.927287
2024-01-13 08:00:00,1.102965
2024-01-13 09:00:00,0.958003
2024-01-13 10:00:00,0.926442
2024-01-13 11:00:00,0.936692
2024-01-13 12:00:00,0.944439
2024-01-13 13:00:00,0.950948
2024-01-13 14:00:00,1.085224
2024-01-13 15:00:00,0.965008
2024-01-13 16:00:00,0.90558
2024-01-13 17:00:00,0.947571
2024-01-13 18:00:00,0.389363
2024-01-13 19:00:00,0.0
2024-01-13 20:00:00,0.0
2024-01-13 21:00:00,0.0
2024-01-13 22:00:00,0.0
2024-01-13 23:00:00,0.0
2024-01-14 00:00:00,0.0
