date,value
2024-01-23 00:00:00,0.757066
2024-01-23 01:00:00,1.006989
2024-01-23 02:00:00,0.986925
2024-01-23 03:00:00,0.946186
2024-01-23 04:00:00,0.963607
2024-01-23 05:00:00,0.749859
2024-01-23 06:00:00,0.575484
2024-01-23 07:00:00,0.914255
2024-01-23 08:00:00,2.262142
2024-01-23 09:00:00,2.243435
2024-01-23 10:00:00,2.447298
2024-01-23 11:00:00,1.931277
2024-01-23 12:00:00,0.597163
2024-01-23 13:00:00,1.451888
2024-01-23 14:00:00,2.148101
2024-01-23 15:00:00,1.723611
2024-01-23 16:00:00,2.119157
2024-01-23 17:00:00,1.674908
2024-01-23 18:00:00,1.063637
2024-01-23 19:00:00,1.647862
2024-01-23 20:00:00,1.532747
2024-01-23 21:00:00,1.057324
2024-01-23 22:00:00,1.102658
2024-01-23 23:00:00,1.037915
2024-01-24 00:00:00,0.97137
2024-01-24 01:00:00,0.912527
2024-01-24 02:00:00,0.802824
2024-01-24 03:00:00,0.860047
2024-01-24 04:00:00,0.806222
2024-01-24 05:00:00,0.714111
2024-01-24 06:00:00,0.694835
2024-01-24 07:00:00,0.961755
2024-01-24 08:00:00,2.011803
2024-01-24 09:00:00,1.828052
2024-01-24 10:00:00,2.255588
2024-01-24 11:00:00,1.527189
2024-01-24 12:00:00,0.41292
2024-01-24 13:00:00,1.043434
2024-01-24 14:00:00,2.484947
2024-01-24 15:00:00,2.085547
2024-01-24 16:00:00,1.892103
2024-01-24 17:00:00,1.383225
2024-01-24 18:00:00,1.752284
2024-01-24 19:00:00,1.321853
2024-01-24 20:00:00,1.723148
2024-01-24 21:00:00,1.397749
2024-01-24 22:00:00,1.075456
2024-01-24 23:00:00,0.984782
2024-01-25 00:00:00,0.93106
2024-01-25 01:00:00,1.0463
2024-01-25 02:00:00,1.03862
2024-01-25 03:00:00,1.035411
2024-01-25 04:00:00,0.891859
2024-01-25 05:00:00,0.859045
2024-01-25 06:00:00,0.665753
2024-01-25 07:00:00,1.021311
2024-01-25 08:00:00,1.324919
2024-01-25 09:00:00,2.005031
2024-01-25 10:00:00,1.786084
2024-01-25 11:00:00,1.234288
2024-01-25 12:00:00,0.959405
2024-01-25 13:00:00,1.782366
2024-01-25 14:00:00,1.395627
2024-01-25 15:00:00,1.809736
2024-01-25 16:00:00,1.79535
2024-01-25 17:00:00,1.711118
2024-01-25 18:00:00,1.82921
2024-01-25 19:00:00,1.362739
2024-01-25 20:00:00,1.278499
2024-01-25 21:00:00,1.241352
2024-01-25 22:00:00,1.031824
2024-01-25 23:00:00,1.06888
2024-01-26 00:00:00,1.007292
2024-01-26 01:00:00,0.933881
2024-01-26 02:00:00,0.885371
2024-01-26 03:00:00,0.762777
2024-01-26 04:00:00,0.772301
2024-01-26 05:00:00,0.631352
2024-01-26 06:00:00,0.507077
2024-01-26 07:00:00,0.881646
2024-01-26 08:00:00,2.3273
2024-01-26 09:00:00,1.69907
2024-01-26 10:00:00,1.576172
2024-01-26 11:00:00,2.135796
2024-01-26 12:00:00,0.953494
2024-01-26 13:00:00,1.643601
2024-01-26 14:00:00,1.984226
2024-01-26 15:00:00,1.86971
2024-01-26 16:00:00,2.388292
2024-01-26 17:00:00,1.872613
2024-01-26 18:00:00,0.939289
2024-01-26 19:00:00,1.309489
2024-01-26 20:00:00,1.122843
2024-01-26 21:00:00,1.212473
2024-01-26 22:00:00,1.018571
2024-01-26 23:00:00,0.976747
2024-01-27 00:00:00,0.922217
2024-01-27 01:00:00,0.832194
2024-01-27 02:00:00,0.87227
2024-01-27 03:00:00,0.837413
2024-01-27 04:00:00,0.813391
2024-01-27 05:00:00,0.720074
2024-01-27 06:00:00,0.509389
2024-01-27 07:00:00,1.021426
2024-01-27 08:00:00,2.561892
2024-01-27 09:00:00,2.569244
2024-01-27 10:00:00,1.925865
2024-01-27 11:00:00,1.848456
2024-01-27 12:00:00,0.797295
2024-01-27 13:00:00,1.444344
2024-01-27 14:00:00,1.860417
2024-01-27 15:00:00,1.989844
2024-01-27 16:00:00,1.986724
2024-01-27 17:00:00,1.498475
2024-01-27 18:00:00,1.510357
2024-01-27 19:00:00,1.772765
2024-01-27 20:00:00,1.51556
2024-01-27 21:00:00,1.086515
2024-01-27 22:00:00,1.098216
2024-01-27 23:00:00,1.035076
2024-01-28 00:00:00,0.957758
2024-01-28 01:00:00,0.891347
2024-01-28 02:00:00,0.776736
2024-01-28 03:00:00,0.882926
2024-01-28 04:00:00,0.813553
2024-01-28 05:00:00,0.710392
2024-01-28 06:00:00,0.620692
2024-01-28 07:00:00,0.999352
2024-01-28 08:00:00,1.961793
2024-01-28 09:00:00,1.991409
2024-01-28 10:00:00,1.978198
2024-01-28 11:00:00,1.739431
2024-01-28 12:00:00,0.848183
2024-01-28 13:00:00,1.214878
2024-01-28 14:00:00,2.307346
2024-01-28 15:00:00,2.365256
2024-01-28 16:00:00,1.356839
2024-01-28 17:00:00,1.479272
2024-01-28 18:00:00,1.710216
2024-01-28 19:00:00,1.611697
2024-01-28 20:00:00,1.222493
2024-01-28 21:00:00,1.1382
2024-01-28 22:00:00,1.134977
2024-01-28 23:00:00,1.076729
