date,value
2024-01-01 00:00:00,1.359635
2024-01-01 01:00:00,0.914062
2024-01-01 02:00:00,0.58457
2024-01-01 03:00:00,0.580534
2024-01-01 04:00:00,0.519531
2024-01-01 05:00:00,0.519531
2024-01-01 06:00:00,0.519531
2024-01-01 07:00:00,6.472148
2024-01-01 08:00:00,7.279375
2024-01-01 09:00:00,2.150156
2024-01-01 10:00:00,7.786667
2024-01-01 11:00:00,9.025104
2024-01-01 12:00:00,5.786146
2024-01-01 13:00:00,1.448177
2024-01-01 14:00:00,0.866992
2024-01-01 15:00:00,0.519922
2024-01-01 16:00:00,0.545898
2024-01-01 17:00:00,6.980938
2024-01-01 18:00:00,7.574062
2024-01-01 19:00:00,2.084375
2024-01-01 20:00:00,1.08724
2024-01-01 21:00:00,0.64056
2024-01-01 22:00:00,0.567123
2024-01-01 23:00:00,0.519531
2024-01-02 00:00:00,0.519531
2024-01-02 01:00:00,0.519531
2024-01-02 02:00:00,0.592513
2024-01-02 03:00:00,5.74681
2024-01-02 04:00:00,9.970729
2024-01-02 05:00:00,3.835156
2024-01-02 06:00:00,1.616927
2024-01-02 07:00:00,0.950521
2024-01-02 08:00:00,5.215326
2024-01-02 09:00:00,10.514167
2024-01-02 10:00:00,8.86526
2024-01-02 11:00:00,8.284062
2024-01-02 12:00:00,5.54901
2024-01-02 13:00:00,1.798698
2024-01-02 14:00:00,1.084505
2024-01-02 15:00:00,0.663412
2024-01-02 16:00:00,9.393177
2024-01-02 17:00:00,4.90599
2024-01-02 18:00:00,1.866146
2024-01-02 19:00:00,1.388542
2024-01-02 20:00:00,8.510833
2024-01-02 21:00:00,5.92375
2024-01-02 22:00:00,1.507943
2024-01-02 23:00:00,0.997135
2024-01-03 00:00:00,0.578711
2024-01-03 01:00:00,0.546094
2024-01-03 02:00:00,0.519531
2024-01-03 03:00:00,0.519531
2024-01-03 04:00:00,0.519531
2024-01-03 05:00:00,0.546745
2024-01-03 06:00:00,0.59375
2024-01-03 07:00:00,0.59375
2024-01-03 08:00:00,4.736224
2024-01-03 09:00:00,11.032083
2024-01-03 10:00:00,4.848438
2024-01-03 11:00:00,1.431901
2024-01-03 12:00:00,1.194063
2024-01-03 13:00:00,10.83125
2024-01-03 14:00:00,10.924792
2024-01-03 15:00:00,10.757292
2024-01-03 16:00:00,9.153646
2024-01-03 17:00:00,9.78099
2024-01-03 18:00:00,10.560208
2024-01-03 19:00:00,4.239323
2024-01-03 20:00:00,6.442839
2024-01-03 21:00:00,8.728958
2024-01-03 22:00:00,2.542448
2024-01-03 23:00:00,1.082878
2024-01-04 00:00:00,0.732943
2024-01-04 01:00:00,0.554037
2024-01-04 02:00:00,0.519531
2024-01-04 03:00:00,0.519531
2024-01-04 04:00:00,0.519531
2024-01-04 05:00:00,6.252865
2024-01-04 06:00:00,8.643438
2024-01-04 07:00:00,7.508438
2024-01-04 08:00:00,6.106745
2024-01-04 09:00:00,9.846458
2024-01-04 10:00:00,8.579479
2024-01-04 11:00:00,10.791458
2024-01-04 12:00:00,10.601875
2024-01-04 13:00:00,9.227448
2024-01-04 14:00:00,10.464792
2024-01-04 15:00:00,5.487057
2024-01-04 16:00:00,8.628437
2024-01-04 17:00:00,10.856875
2024-01-04 18:00:00,10.805833
2024-01-04 19:00:00,6.828281
2024-01-04 20:00:00,10.276458
2024-01-04 21:00:00,3.944662
2024-01-04 22:00:00,1.248438
2024-01-04 23:00:00,1.07526
2024-01-05 00:00:00,0.649024
2024-01-05 01:00:00,0.585938
2024-01-05 02:00:00,0.530599
2024-01-05 03:00:00,0.98819
2024-01-05 04:00:00,1.257761
2024-01-05 05:00:00,5.026667
2024-01-05 06:00:00,8.921667
2024-01-05 07:00:00,2.566927
2024-01-05 08:00:00,1.097136
2024-01-05 09:00:00,0.66517
2024-01-05 10:00:00,0.549414
2024-01-05 11:00:00,0.70431
2024-01-05 12:00:00,10.319583
2024-01-05 13:00:00,5.626562
2024-01-05 14:00:00,7.205625
2024-01-05 15:00:00,7.616406
2024-01-05 16:00:00,2.615625
2024-01-05 17:00:00,1.401693
2024-01-05 18:00:00,1.003906
2024-01-05 19:00:00,6.217214
2024-01-05 20:00:00,10.675833
2024-01-05 21:00:00,8.516458
2024-01-05 22:00:00,3.028646
2024-01-05 23:00:00,1.661979
2024-01-06 00:00:00,1.588802
2024-01-06 01:00:00,1.119531
2024-01-06 02:00:00,1.0625
2024-01-06 03:00:00,0.6875
2024-01-06 04:00:00,0.584961
2024-01-06 05:00:00,0.589844
2024-01-06 06:00:00,0.589844
2024-01-06 07:00:00,0.589844
2024-01-06 08:00:00,4.61125
2024-01-06 09:00:00,10.307083
2024-01-06 10:00:00,7.518646
2024-01-06 11:00:00,2.10651
2024-01-06 12:00:00,0.880859
2024-01-06 13:00:00,9.885599
2024-01-06 14:00:00,9.926979
2024-01-06 15:00:00,3.45026
2024-01-06 16:00:00,1.221094
2024-01-06 17:00:00,4.499037
2024-01-06 18:00:00,10.65
2024-01-06 19:00:00,4.061198
2024-01-06 20:00:00,1.226302
2024-01-06 21:00:00,0.597851
2024-01-06 22:00:00,0.544141
2024-01-06 23:00:00,0.519531
2024-01-07 00:00:00,0.519531
2024-01-07 01:00:00,6.182213
2024-01-07 02:00:00,7.682708
2024-01-07 03:00:00,2.048307
2024-01-07 04:00:00,1.103385
2024-01-07 05:00:00,0.90625
2024-01-07 06:00:00,0.578125
2024-01-07 07:00:00,0.585547
2024-01-07 08:00:00,0.528971
2024-01-07 09:00:00,3.437956
2024-01-07 10:00:00,9.238021
2024-01-07 11:00:00,8.518021
2024-01-07 12:00:00,9.655833
2024-01-07 13:00:00,8.497188
2024-01-07 14:00:00,2.384115
2024-01-07 15:00:00,0.906706
2024-01-07 16:00:00,3.519766
2024-01-07 17:00:00,9.053854
2024-01-07 18:00:00,2.742188
2024-01-07 19:00:00,1.067969
2024-01-07 20:00:00,0.575586
2024-01-07 21:00:00,0.570573
2024-01-07 22:00:00,0.519531
2024-01-07 23:00:00,0.519531
2024-01-08 00:00:00,0.519531
2024-01-08 01:00:00,0.551693
2024-01-08 02:00:00,0.59375
2024-01-08 03:00:00,0.59375
2024-01-08 04:00:00,0.59375
2024-01-08 05:00:00,7.7175
2024-01-08 06:00:00,10.686042
2024-01-08 07:00:00,7.043385
2024-01-08 08:00:00,2.286849
2024-01-08 09:00:00,1.217838
2024-01-08 10:00:00,0.689714
2024-01-08 11:00:00,0.585938
2024-01-08 12:00:00,0.541667
2024-01-08 13:00:00,6.770729
2024-01-08 14:00:00,10.152083
2024-01-08 15:00:00,7.836458
2024-01-08 16:00:00,3.166406
2024-01-08 17:00:00,2.225521
2024-01-08 18:00:00,1.813411
