date,value
2024/1/13,63.4
2024/1/14,40.7
2024/1/15,59.6
2024/1/16,80.1
2024/1/17,72.3
2024/1/18,71.5
2024/1/19,62
2024/1/20,59.2
2024/1/21,35.3
2024/1/22,58.8
2024/1/23,68.3
2024/1/24,65.5
2024/1/25,62.7
2024/1/26,58.7
2024/1/27,59
2024/1/28,35.4
2024/1/29,63.7
