date,value
2024/1/13,24.4
2024/1/14,21.4
2024/1/15,23.31
2024/1/16,25.67
2024/1/17,0
2024/1/18,27.5
2024/1/19,26.74
2024/1/20,24.96
2024/1/21,25.52
2024/1/22,24.54
2024/1/23,10.86
2024/1/24,27.8
2024/1/25,24.75
2024/1/26,26.09
2024/1/27,24.52
2024/1/28,23.05
2024/1/29,20.55
