date,value
2024/1/13,28.8
2024/1/14,25.8
2024/1/15,22.7
2024/1/16,19.4
2024/1/17,26.7
2024/1/18,29.9
2024/1/19,18.1
2024/1/20,17.3
2024/1/21,19.2
2024/1/22,13.6
2024/1/23,20.1
2024/1/24,19.3
2024/1/25,13.2
2024/1/26,11
2024/1/27,12.3
2024/1/28,12.5
2024/1/29,7
